signal_set,signal,scope,scope_id,branch,samples,positive_fraction,auroc_relative_gain_positive
B,pair_cam56_camdeep_jsd_std,fold,2,all,2692,0.23068350668647847,0.4005917932712382
B,pair_cam56_camdeep_jsd_std,fold,3,all,2724,0.19823788546255505,0.3941629358296025
B,pair_cam56_camdeep_jsd_std,fold,4,all,2764,0.3386396526772793,0.4364678598814266
B,pair_cam56_camdeep_jsd_std,branch,0,cam56,3418,0.22440023405500292,0.4152330895772769
B,pair_cam56_camdeep_jsd_std,branch,1,cam28_1,3418,0.2864248098303101,0.4113080303428162
B,pair_cam56_camdeep_jsd_std,branch,2,cam28_2,3418,0.2393212404915155,0.39674275907466616
B,pair_cam56_camdeep_jsd_std,branch,3,camdeep,3418,0.21181977764774723,0.397197116981875
B,pair_cam56_camdeep_jsd_p90,all,-1,all,13672,0.24049151550614395,0.3851919619928095
B,pair_cam56_camdeep_jsd_p90,fold,0,all,2748,0.23071324599708878,0.3699103766686861
B,pair_cam56_camdeep_jsd_p90,fold,1,all,2744,0.20298833819241982,0.43475892720080056
B,pair_cam56_camdeep_jsd_p90,fold,2,all,2692,0.23068350668647847,0.3593287722252935
B,pair_cam56_camdeep_jsd_p90,fold,3,all,2724,0.19823788546255505,0.3501288834622168
B,pair_cam56_camdeep_jsd_p90,fold,4,all,2764,0.3386396526772793,0.42146383885990013
B,pair_cam56_camdeep_jsd_p90,branch,0,cam56,3418,0.22440023405500292,0.40000649185542636
B,pair_cam56_camdeep_jsd_p90,branch,1,cam28_1,3418,0.2864248098303101,0.39473050501700113
B,pair_cam56_camdeep_jsd_p90,branch,2,cam28_2,3418,0.2393212404915155,0.37211256347564414
B,pair_cam56_camdeep_jsd_p90,branch,3,camdeep,3418,0.21181977764774723,0.3701375473222672
B,pair_cam56_camdeep_argmax_agreement,all,-1,all,13672,0.24049151550614395,0.4210959730298157
B,pair_cam56_camdeep_argmax_agreement,fold,0,all,2748,0.23071324599708878,0.4586189710179097
B,pair_cam56_camdeep_argmax_agreement,fold,1,all,2744,0.20298833819241982,0.49086161987064086
B,pair_cam56_camdeep_argmax_agreement,fold,2,all,2692,0.23068350668647847,0.3196628387882351
B,pair_cam56_camdeep_argmax_agreement,fold,3,all,2724,0.19823788546255505,0.43947564780898113
B,pair_cam56_camdeep_argmax_agreement,fold,4,all,2764,0.3386396526772793,0.43868643513063643
B,pair_cam56_camdeep_argmax_agreement,branch,0,cam56,3418,0.22440023405500292,0.44800072984192824
B,pair_cam56_camdeep_argmax_agreement,branch,1,cam28_1,3418,0.2864248098303101,0.42801349872538563
B,pair_cam56_camdeep_argmax_agreement,branch,2,cam28_2,3418,0.2393212404915155,0.4063343990972353
B,pair_cam56_camdeep_argmax_agreement,branch,3,camdeep,3418,0.21181977764774723,0.399167169113274
B,pair_cam56_camdeep_cam_cosine_mean,all,-1,all,13672,0.24049151550614395,0.6251931897847709
B,pair_cam56_camdeep_cam_cosine_mean,fold,0,all,2748,0.23071324599708878,0.6096818864174244
B,pair_cam56_camdeep_cam_cosine_mean,fold,1,all,2744,0.20298833819241982,0.602096688527524
B,pair_cam56_camdeep_cam_cosine_mean,fold,2,all,2692,0.23068350668647847,0.6557992397116533
B,pair_cam56_camdeep_cam_cosine_mean,fold,3,all,2724,0.19823788546255505,0.6377492877492879
B,pair_cam56_camdeep_cam_cosine_mean,fold,4,all,2764,0.3386396526772793,0.5923969963904319
B,pair_cam56_camdeep_cam_cosine_mean,branch,0,cam56,3418,0.22440023405500292,0.6104040835737861
B,pair_cam56_camdeep_cam_cosine_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6412497628551361
B,pair_cam56_camdeep_cam_cosine_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6281013729546736
B,pair_cam56_camdeep_cam_cosine_mean,branch,3,camdeep,3418,0.21181977764774723,0.6201765125693683
B,pair_cam56_camdeep_cam_cosine_min,all,-1,all,13672,0.24049151550614395,0.5643371188690067
B,pair_cam56_camdeep_cam_cosine_min,fold,0,all,2748,0.23071324599708878,0.5390844870757964
B,pair_cam56_camdeep_cam_cosine_min,fold,1,all,2744,0.20298833819241982,0.5040454489110207
B,pair_cam56_camdeep_cam_cosine_min,fold,2,all,2692,0.23068350668647847,0.5921552207425447
B,pair_cam56_camdeep_cam_cosine_min,fold,3,all,2724,0.19823788546255505,0.612993487993488
B,pair_cam56_camdeep_cam_cosine_min,fold,4,all,2764,0.3386396526772793,0.5600137462828929
B,pair_cam56_camdeep_cam_cosine_min,branch,0,cam56,3418,0.22440023405500292,0.5438615818389362
B,pair_cam56_camdeep_cam_cosine_min,branch,1,cam28_1,3418,0.2864248098303101,0.5701058849199319
B,pair_cam56_camdeep_cam_cosine_min,branch,2,cam28_2,3418,0.2393212404915155,0.5778954297536204
B,pair_cam56_camdeep_cam_cosine_min,branch,3,camdeep,3418,0.21181977764774723,0.5650663229521712
B,pair_cam56_camdeep_probability_l1,all,-1,all,13672,0.24049151550614395,0.37652091557664985
B,pair_cam56_camdeep_probability_l1,fold,0,all,2748,0.23071324599708878,0.3770999406092477
B,pair_cam56_camdeep_probability_l1,fold,1,all,2744,0.20298833819241982,0.4534658447706745
B,pair_cam56_camdeep_probability_l1,fold,2,all,2692,0.23068350668647847,0.33428544325401544
B,pair_cam56_camdeep_probability_l1,fold,3,all,2724,0.19823788546255505,0.3006478089811423
B,pair_cam56_camdeep_probability_l1,fold,4,all,2764,0.3386396526772793,0.42140071817314706
B,pair_cam56_camdeep_probability_l1,branch,0,cam56,3418,0.22440023405500292,0.3961241655875597
B,pair_cam56_camdeep_probability_l1,branch,1,cam28_1,3418,0.2864248098303101,0.3829042529444702
B,pair_cam56_camdeep_probability_l1,branch,2,cam28_2,3418,0.2393212404915155,0.35826147263494457
B,pair_cam56_camdeep_probability_l1,branch,3,camdeep,3418,0.21181977764774723,0.36581958270271153
B,pair_cam28_1_cam28_2_jsd_mean,all,-1,all,13672,0.24049151550614395,0.4111281885101167
B,pair_cam28_1_cam28_2_jsd_mean,fold,0,all,2748,0.23071324599708878,0.4027036222390015
B,pair_cam28_1_cam28_2_jsd_mean,fold,1,all,2744,0.20298833819241982,0.3989310919182143
B,pair_cam28_1_cam28_2_jsd_mean,fold,2,all,2692,0.23068350668647847,0.3756137784962339
B,pair_cam28_1_cam28_2_jsd_mean,fold,3,all,2724,0.19823788546255505,0.417365350698684
B,pair_cam28_1_cam28_2_jsd_mean,fold,4,all,2764,0.3386396526772793,0.43048775926237637
B,pair_cam28_1_cam28_2_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.4134965182507203
B,pair_cam28_1_cam28_2_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.41095728628379236
B,pair_cam28_1_cam28_2_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.40600409065262366
B,pair_cam28_1_cam28_2_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.4127565553901241
B,pair_cam28_1_cam28_2_jsd_std,all,-1,all,13672,0.24049151550614395,0.4107649471955732
B,pair_cam28_1_cam28_2_jsd_std,fold,0,all,2748,0.23071324599708878,0.4304590994690646
B,pair_cam28_1_cam28_2_jsd_std,fold,1,all,2744,0.20298833819241982,0.4001099199693965
B,pair_cam28_1_cam28_2_jsd_std,fold,2,all,2692,0.23068350668647847,0.38440320319479726
B,pair_cam28_1_cam28_2_jsd_std,fold,3,all,2724,0.19823788546255505,0.40485347985347986
B,pair_cam28_1_cam28_2_jsd_std,fold,4,all,2764,0.3386396526772793,0.431635620639997
B,pair_cam28_1_cam28_2_jsd_std,branch,0,cam56,3418,0.22440023405500292,0.4049835810156508
B,pair_cam28_1_cam28_2_jsd_std,branch,1,cam28_1,3418,0.2864248098303101,0.4060975441215086
B,pair_cam28_1_cam28_2_jsd_std,branch,2,cam28_2,3418,0.2393212404915155,0.42192401730299045
B,pair_cam28_1_cam28_2_jsd_std,branch,3,camdeep,3418,0.21181977764774723,0.40863162255390534
B,pair_cam28_1_cam28_2_jsd_p90,all,-1,all,13672,0.24049151550614395,0.40741921410067516
B,pair_cam28_1_cam28_2_jsd_p90,fold,0,all,2748,0.23071324599708878,0.38723815094801367
B,pair_cam28_1_cam28_2_jsd_p90,fold,1,all,2744,0.20298833819241982,0.3933226286552084
B,pair_cam28_1_cam28_2_jsd_p90,fold,2,all,2692,0.23068350668647847,0.36023073017383683
B,pair_cam28_1_cam28_2_jsd_p90,fold,3,all,2724,0.19823788546255505,0.4154558404558405
B,pair_cam28_1_cam28_2_jsd_p90,fold,4,all,2764,0.3386396526772793,0.4429903308459107
B,pair_cam28_1_cam28_2_jsd_p90,branch,0,cam56,3418,0.22440023405500292,0.40750458487289487
B,pair_cam28_1_cam28_2_jsd_p90,branch,1,cam28_1,3418,0.2864248098303101,0.402529796493062
B,pair_cam28_1_cam28_2_jsd_p90,branch,2,cam28_2,3418,0.2393212404915155,0.4084921008087268
B,pair_cam28_1_cam28_2_jsd_p90,branch,3,camdeep,3418,0.21181977764774723,0.4103758300623033
B,pair_cam28_1_cam28_2_argmax_agreement,all,-1,all,13672,0.24049151550614395,0.4383370190523321
B,pair_cam28_1_cam28_2_argmax_agreement,fold,0,all,2748,0.23071324599708878,0.46027833073187907
B,pair_cam28_1_cam28_2_argmax_agreement,fold,1,all,2744,0.20298833819241982,0.5022263103585001
B,pair_cam28_1_cam28_2_argmax_agreement,fold,2,all,2692,0.23068350668647847,0.3480060897712525
B,pair_cam28_1_cam28_2_argmax_agreement,fold,3,all,2724,0.19823788546255505,0.49554504137837474
B,pair_cam28_1_cam28_2_argmax_agreement,fold,4,all,2764,0.3386396526772793,0.4592135162430568
B,pair_cam28_1_cam28_2_argmax_agreement,branch,0,cam56,3418,0.22440023405500292,0.44255716152474006
B,pair_cam28_1_cam28_2_argmax_agreement,branch,1,cam28_1,3418,0.2864248098303101,0.4341024155900394
B,pair_cam28_1_cam28_2_argmax_agreement,branch,2,cam28_2,3418,0.2393212404915155,0.4436764152717698
B,pair_cam28_1_cam28_2_argmax_agreement,branch,3,camdeep,3418,0.21181977764774723,0.4321204887472468
B,pair_cam28_1_cam28_2_cam_cosine_mean,all,-1,all,13672,0.24049151550614395,0.625516773887583
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,0,all,2748,0.23071324599708878,0.5919094276104325
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,1,all,2744,0.20298833819241982,0.5877570169411382
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,2,all,2692,0.23068350668647847,0.6843353230836697
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,3,all,2724,0.19823788546255505,0.6210181793515126
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,4,all,2764,0.3386396526772793,0.5962380070695169
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,0,cam56,3418,0.22440023405500292,0.6015181105553143
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6263292152839812
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6387530562347189
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,3,camdeep,3418,0.21181977764774723,0.6375073316188623
B,pair_cam28_1_cam28_2_cam_cosine_min,all,-1,all,13672,0.24049151550614395,0.544464931074946
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,0,all,2748,0.23071324599708878,0.5179470497121488
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,1,all,2744,0.20298833819241982,0.5019767534451578
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,2,all,2692,0.23068350668647847,0.5990629745484572
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,3,all,2724,0.19823788546255505,0.549304707638041
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,4,all,2764,0.3386396526772793,0.5359250219753502
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,0,cam56,3418,0.22440023405500292,0.5252289731507678
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,1,cam28_1,3418,0.2864248098303101,0.5417065049097887
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,2,cam28_2,3418,0.2393212404915155,0.5583080214406622
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,3,camdeep,3418,0.21181977764774723,0.5536505309527618
B,pair_cam28_1_cam28_2_probability_l1,all,-1,all,13672,0.24049151550614395,0.4140383952102992
B,pair_cam28_1_cam28_2_probability_l1,fold,0,all,2748,0.23071324599708878,0.4041093028600079
B,pair_cam28_1_cam28_2_probability_l1,fold,1,all,2744,0.20298833819241982,0.4100757782851007
B,pair_cam28_1_cam28_2_probability_l1,fold,2,all,2692,0.23068350668647847,0.36986923942396
B,pair_cam28_1_cam28_2_probability_l1,fold,3,all,2724,0.19823788546255505,0.4249457332790666
B,pair_cam28_1_cam28_2_probability_l1,fold,4,all,2764,0.3386396526772793,0.43000850960369563
B,pair_cam28_1_cam28_2_probability_l1,branch,0,cam56,3418,0.22440023405500292,0.41974222415884976
B,pair_cam28_1_cam28_2_probability_l1,branch,1,cam28_1,3418,0.2864248098303101,0.4145778025706712
B,pair_cam28_1_cam28_2_probability_l1,branch,2,cam28_2,3418,0.2393212404915155,0.4044418845213466
B,pair_cam28_1_cam28_2_probability_l1,branch,3,camdeep,3418,0.21181977764774723,0.4162524045659066
B,pair_cam28_1_camdeep_jsd_mean,all,-1,all,13672,0.24049151550614395,0.4143533097897195
B,pair_cam28_1_camdeep_jsd_mean,fold,0,all,2748,0.23071324599708878,0.4255407095255007
B,pair_cam28_1_camdeep_jsd_mean,fold,1,all,2744,0.20298833819241982,0.42741341647518927
B,pair_cam28_1_camdeep_jsd_mean,fold,2,all,2692,0.23068350668647847,0.3630392406136113
B,pair_cam28_1_camdeep_jsd_mean,fold,3,all,2724,0.19823788546255505,0.4791276624609958
B,pair_cam28_1_camdeep_jsd_mean,fold,4,all,2764,0.3386396526772793,0.40762170603527276
B,pair_cam28_1_camdeep_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.42229027741370384
B,pair_cam28_1_camdeep_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.42650561337074044
B,pair_cam28_1_camdeep_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.40354946398344926
B,pair_cam28_1_camdeep_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.4013451213459827
B,pair_cam28_1_camdeep_jsd_std,all,-1,all,13672,0.24049151550614395,0.41844169300327283
B,pair_cam28_1_camdeep_jsd_std,fold,0,all,2748,0.23071324599708878,0.4315126138198401
B,pair_cam28_1_camdeep_jsd_std,fold,1,all,2744,0.20298833819241982,0.4296791305568485
B,pair_cam28_1_camdeep_jsd_std,fold,2,all,2692,0.23068350668647847,0.3578638681088663
B,pair_cam28_1_camdeep_jsd_std,fold,3,all,2724,0.19823788546255505,0.49488196988196986
B,pair_cam28_1_camdeep_jsd_std,fold,4,all,2764,0.3386396526772793,0.4150582580560699
B,pair_cam28_1_camdeep_jsd_std,branch,0,cam56,3418,0.22440023405500292,0.4240947181378998
B,pair_cam28_1_camdeep_jsd_std,branch,1,cam28_1,3418,0.2864248098303101,0.4249694590919351
B,pair_cam28_1_camdeep_jsd_std,branch,2,cam28_2,3418,0.2393212404915155,0.4147451570434455
B,pair_cam28_1_camdeep_jsd_std,branch,3,camdeep,3418,0.21181977764774723,0.4070284077159393
B,pair_cam28_1_camdeep_jsd_p90,all,-1,all,13672,0.24049151550614395,0.41620237854232034
B,pair_cam28_1_camdeep_jsd_p90,fold,0,all,2748,0.23071324599708878,0.423466509883039
B,pair_cam28_1_camdeep_jsd_p90,fold,1,all,2744,0.20298833819241982,0.4252199425526553
B,pair_cam28_1_camdeep_jsd_p90,fold,2,all,2692,0.23068350668647847,0.36129130831333084
B,pair_cam28_1_camdeep_jsd_p90,fold,3,all,2724,0.19823788546255505,0.48439153439153443
B,pair_cam28_1_camdeep_jsd_p90,fold,4,all,2764,0.3386396526772793,0.42025753240195257
B,pair_cam28_1_camdeep_jsd_p90,branch,0,cam56,3418,0.22440023405500292,0.42090780729222255
B,pair_cam28_1_camdeep_jsd_p90,branch,1,cam28_1,3418,0.2864248098303101,0.4234492191704349
B,pair_cam28_1_camdeep_jsd_p90,branch,2,cam28_2,3418,0.2393212404915155,0.41138376904269325
B,pair_cam28_1_camdeep_jsd_p90,branch,3,camdeep,3418,0.21181977764774723,0.40607734806629836
B,pair_cam28_1_camdeep_argmax_agreement,all,-1,all,13672,0.24049151550614395,0.4529627393257079
B,pair_cam28_1_camdeep_argmax_agreement,fold,0,all,2748,0.23071324599708878,0.4714252885226625
B,pair_cam28_1_camdeep_argmax_agreement,fold,1,all,2744,0.20298833819241982,0.5622348970865051
B,pair_cam28_1_camdeep_argmax_agreement,fold,2,all,2692,0.23068350668647847,0.3499810666585801
B,pair_cam28_1_camdeep_argmax_agreement,fold,3,all,2724,0.19823788546255505,0.4522011938678605
B,pair_cam28_1_camdeep_argmax_agreement,fold,4,all,2764,0.3386396526772793,0.48024673175110816
B,pair_cam28_1_camdeep_argmax_agreement,branch,0,cam56,3418,0.22440023405500292,0.45886844009074823
B,pair_cam28_1_camdeep_argmax_agreement,branch,1,cam28_1,3418,0.2864248098303101,0.4609442825786787
B,pair_cam28_1_camdeep_argmax_agreement,branch,2,cam28_2,3418,0.2393212404915155,0.43902811735941316
B,pair_cam28_1_camdeep_argmax_agreement,branch,3,camdeep,3418,0.21181977764774723,0.4513300992178239
B,pair_cam28_1_camdeep_cam_cosine_mean,all,-1,all,13672,0.24049151550614395,0.6037784126055807
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,0,all,2748,0.23071324599708878,0.5693648173958199
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,1,all,2744,0.20298833819241982,0.5962255337767894
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,2,all,2692,0.23068350668647847,0.6625172713283897
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,3,all,2724,0.19823788546255505,0.5734500067833401
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,4,all,2764,0.3386396526772793,0.583751800108474
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,0,cam56,3418,0.22440023405500292,0.5845040394586776
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6051304537560186
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6129560842580402
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,3,camdeep,3418,0.21181977764774723,0.6141932963368566
B,pair_cam28_1_camdeep_cam_cosine_min,all,-1,all,13672,0.24049151550614395,0.5410374232864336
B,pair_cam28_1_camdeep_cam_cosine_min,fold,0,all,2748,0.23071324599708878,0.5077894403839209
B,pair_cam28_1_camdeep_cam_cosine_min,fold,1,all,2744,0.20298833819241982,0.5158271621356489
B,pair_cam28_1_camdeep_cam_cosine_min,fold,2,all,2692,0.23068350668647847,0.5906918717260288
B,pair_cam28_1_camdeep_cam_cosine_min,fold,3,all,2724,0.19823788546255505,0.5443562610229278
B,pair_cam28_1_camdeep_cam_cosine_min,fold,4,all,2764,0.3386396526772793,0.534163487254297
B,pair_cam28_1_camdeep_cam_cosine_min,branch,0,cam56,3418,0.22440023405500292,0.5252397929098118
B,pair_cam28_1_camdeep_cam_cosine_min,branch,1,cam28_1,3418,0.2864248098303101,0.5389158385965882
B,pair_cam28_1_camdeep_cam_cosine_min,branch,2,cam28_2,3418,0.2393212404915155,0.5555994921948467
B,pair_cam28_1_camdeep_cam_cosine_min,branch,3,camdeep,3418,0.21181977764774723,0.545009474707453
B,pair_cam28_1_camdeep_probability_l1,all,-1,all,13672,0.24049151550614395,0.42099890951454416
B,pair_cam28_1_camdeep_probability_l1,fold,0,all,2748,0.23071324599708878,0.43145292462149587
B,pair_cam28_1_camdeep_probability_l1,fold,1,all,2744,0.20298833819241982,0.44037395775099963
B,pair_cam28_1_camdeep_probability_l1,fold,2,all,2692,0.23068350668647847,0.3737600994019863
B,pair_cam28_1_camdeep_probability_l1,fold,3,all,2724,0.19823788546255505,0.47083502916836245
B,pair_cam28_1_camdeep_probability_l1,fold,4,all,2764,0.3386396526772793,0.4128864388711216
B,pair_cam28_1_camdeep_probability_l1,branch,0,cam56,3418,0.22440023405500292,0.4313523174202547
B,pair_cam28_1_camdeep_probability_l1,branch,1,cam28_1,3418,0.2864248098303101,0.43593026328628964
B,pair_cam28_1_camdeep_probability_l1,branch,2,cam28_2,3418,0.2393212404915155,0.40626457588865905
B,pair_cam28_1_camdeep_probability_l1,branch,3,camdeep,3418,0.21181977764774723,0.4064823815559029
B,pair_cam28_2_camdeep_jsd_mean,all,-1,all,13672,0.24049151550614395,0.5751125749327994
B,pair_cam28_2_camdeep_jsd_mean,fold,0,all,2748,0.23071324599708878,0.5654283147650185
B,pair_cam28_2_camdeep_jsd_mean,fold,1,all,2744,0.20298833819241982,0.5153132719127798
B,pair_cam28_2_camdeep_jsd_mean,fold,2,all,2692,0.23068350668647847,0.6325131736401235
B,pair_cam28_2_camdeep_jsd_mean,fold,3,all,2724,0.19823788546255505,0.6384106634106634
B,pair_cam28_2_camdeep_jsd_mean,fold,4,all,2764,0.3386396526772793,0.5559880491499748
B,pair_cam28_2_camdeep_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.5834082929518615
B,pair_cam28_2_camdeep_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.5801109900782359
B,pair_cam28_2_camdeep_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.5779582001128456
B,pair_cam28_2_camdeep_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.5586785859306747
B,pair_cam28_2_camdeep_jsd_std,all,-1,all,13672,0.24049151550614395,0.5171134634417914
B,pair_cam28_2_camdeep_jsd_std,fold,0,all,2748,0.23071324599708878,0.5321127887091913
B,pair_cam28_2_camdeep_jsd_std,fold,1,all,2744,0.20298833819241982,0.4701073505182821
B,pair_cam28_2_camdeep_jsd_std,fold,2,all,2692,0.23068350668647847,0.5419379344074409
